DateTime,Open,High,Low,Close
2000-05-30 16:00:00,0.9302,0.9305,0.9293,0.9305
2000-05-30 20:00:00,0.9306,0.9324,0.9306,0.9315
2000-05-31 00:00:00,0.9315,0.9322,0.9282,0.93
2000-05-31 04:00:00,0.9302,0.935,0.929,0.9293
2000-05-31 08:00:00,0.9294,0.9365,0.9269,0.9334
2000-05-31 12:00:00,0.9335,0.9377,0.9335,0.9374
2000-05-31 16:00:00,0.9376,0.9382,0.9151,0.9371
2000-05-31 20:00:00,0.9372,0.9377,0.9356,0.9377
2000-06-01 00:00:00,0.9376,0.938,0.9358,0.9358
2000-06-01 04:00:00,0.9356,0.9356,0.9324,0.9331
2000-06-01 08:00:00,0.9332,0.9336,0.93,0.9312
2000-06-01 12:00:00,0.9313,0.9334,0.9287,0.9318
2000-06-01 16:00:00,0.9316,0.9322,0.9311,0.9314
2000-06-01 20:00:00,0.9316,0.9327,0.9302,0.9315
2000-06-02 00:00:00,0.9313,0.9368,0.9308,0.9349
2000-06-02 04:00:00,0.9349,0.9373,0.9344,0.9357
2000-06-02 08:00:00,0.9359,0.9498,0.9339,0.9436
2000-06-02 12:00:00,0.9435,0.9443,0.9414,0.9440000000000001
2000-06-02 16:00:00,0.9440000000000001,0.9440000000000001,0.9440000000000001,0.9440000000000001
2000-06-04 16:00:00,0.9461,0.9464,0.9457,0.9457
2000-06-04 20:00:00,0.9452,0.9456,0.9433,0.9443
2000-06-05 00:00:00,0.9444,0.946,0.943,0.9443
2000-06-05 04:00:00,0.9445,0.9451,0.9423,0.9434
2000-06-05 08:00:00,0.9435,0.9490000000000001,0.9416,0.9467
2000-06-05 12:00:00,0.9466,0.9490000000000001,0.9456,0.9485
2000-06-05 16:00:00,0.9487,0.9490000000000001,0.946,0.946
2000-06-05 20:00:00,0.9458,0.9467,0.9458,0.9463
2000-06-06 00:00:00,0.9462,0.9512,0.9459,0.9509
2000-06-06 04:00:00,0.9499,0.9516,0.9456,0.9479
2000-06-06 08:00:00,0.9478,0.9603,0.9476,0.9572
2000-06-06 12:00:00,0.9572,0.9590000000000001,0.9529,0.9545
2000-06-06 16:00:00,0.9544,0.9553,0.9540000000000001,0.9552
2000-06-06 20:00:00,0.9553,0.9555,0.9535,0.9535
2000-06-07 00:00:00,0.9537,0.9595,0.9537,0.9591
2000-06-07 04:00:00,0.9587,0.9587,0.9554,0.9565
2000-06-07 08:00:00,0.9566,0.9611,0.9538,0.9607
2000-06-07 12:00:00,0.9608,0.9631,0.9607,0.9620000000000001
2000-06-07 16:00:00,0.9619,0.963,0.9594,0.9597
2000-06-07 20:00:00,0.9598,0.9598,0.9587,0.9596
2000-06-08 00:00:00,0.9594,0.9595,0.9573,0.9589
2000-06-08 04:00:00,0.9591,0.9671,0.9584,0.9667
2000-06-08 08:00:00,0.9669,0.9704,0.9512,0.9561
2000-06-08 12:00:00,0.9562,0.9579,0.9546,0.9566
2000-06-08 16:00:00,0.9565,0.9566,0.9545,0.9554
2000-06-08 20:00:00,0.9552,0.9561,0.9545,0.9554
2000-06-09 00:00:00,0.9554,0.9559,0.9537,0.9556
2000-06-09 04:00:00,0.9554,0.9559,0.9520000000000001,0.9521
2000-06-09 08:00:00,0.9516,0.9535,0.9463,0.9523
2000-06-09 16:00:00,0.9538,0.9548,0.9538,0.9548
2000-06-11 16:00:00,0.9535,0.9536,0.9522,0.9526
2000-06-11 20:00:00,0.9525,0.9527,0.9494,0.9505
2000-06-12 00:00:00,0.9506,0.9521,0.9496,0.9521
2000-06-12 04:00:00,0.9520000000000001,0.9551,0.9516,0.9529
2000-06-12 08:00:00,0.9528,0.9554,0.9524,0.955
2000-06-12 12:00:00,0.9551,0.9562,0.9523,0.9535
2000-06-12 16:00:00,0.9536,0.9543,0.9533,0.9536
2000-06-12 20:00:00,0.9537,0.9537,0.9523,0.9534
2000-06-13 00:00:00,0.9533,0.96,0.953,0.9590000000000001
2000-06-13 04:00:00,0.958,0.9595,0.9564,0.9586
2000-06-13 08:00:00,0.9585,0.9628,0.9577,0.9617
2000-06-13 12:00:00,0.9615,0.9627,0.9602,0.9605
2000-06-13 16:00:00,0.9606,0.9611,0.9584,0.9596
2000-06-13 20:00:00,0.9597,0.9619,0.9596,0.9616
2000-06-14 00:00:00,0.9615,0.9655,0.9608,0.9636
2000-06-14 04:00:00,0.9635,0.9649,0.9625,0.9643
2000-06-14 08:00:00,0.9641,0.9651,0.9577,0.9593
2000-06-14 12:00:00,0.9589,0.9611,0.9587,0.9589
2000-06-14 16:00:00,0.9591,0.96,0.9574,0.9576
2000-06-14 20:00:00,0.9575,0.9583,0.9571,0.958
2000-06-15 00:00:00,0.958,0.9607,0.9543,0.9556
2000-06-15 04:00:00,0.9557,0.9557,0.9504,0.9534
2000-06-15 08:00:00,0.9524,0.9555,0.9520000000000001,0.9536
2000-06-15 12:00:00,0.9537,0.9543,0.9529,0.9540000000000001
2000-06-15 16:00:00,0.9542,0.955,0.9535,0.9537
2000-06-15 20:00:00,0.9539,0.9548,0.9537,0.9539
2000-06-16 04:00:00,0.9532,0.9595,0.9523,0.9563
2000-06-16 08:00:00,0.9564,0.9661,0.9563,0.9647
2000-06-16 12:00:00,0.9645,0.9661,0.9639,0.966
