DateTime,Open,High,Low,Close
2017-01-02 00:00:00,1.05155,1.0523,1.04865,1.04888
2017-01-02 04:00:00,1.0488899999999999,1.04921,1.04649,1.04654
2017-01-02 08:00:00,1.04655,1.04774,1.04609,1.04691
2017-01-02 12:00:00,1.0469,1.0469,1.0456,1.04582
2017-01-02 16:00:00,1.04582,1.0470899999999999,1.04496,1.04661
2017-01-02 20:00:00,1.0466,1.0489700000000002,1.04643,1.04882
2017-01-03 00:00:00,1.04882,1.0490000000000002,1.04205,1.0434700000000001
2017-01-03 04:00:00,1.04351,1.04361,1.0375,1.0388899999999999
2017-01-03 08:00:00,1.03891,1.04335,1.03406,1.04151
2017-01-03 12:00:00,1.0415,1.0431700000000002,1.04019,1.04021
2017-01-03 16:00:00,1.04019,1.0423799999999999,1.0392,1.03942
2017-01-03 20:00:00,1.03944,1.04093,1.0389899999999999,1.04025
2017-01-04 00:00:00,1.04024,1.044,1.0399100000000001,1.04336
2017-01-04 04:00:00,1.04336,1.04454,1.0423200000000001,1.04336
2017-01-04 08:00:00,1.0434,1.04915,1.0427899999999999,1.04752
2017-01-04 12:00:00,1.0475299999999999,1.04998,1.04518,1.04861
2017-01-04 16:00:00,1.0485799999999998,1.05399,1.04805,1.05399
2017-01-04 20:00:00,1.0540399999999999,1.0540399999999999,1.05098,1.05261
2017-01-05 00:00:00,1.05261,1.05746,1.05045,1.05151
2017-01-05 04:00:00,1.0515299999999999,1.05237,1.04824,1.0501
2017-01-05 08:00:00,1.0501200000000002,1.06151,1.04934,1.05987
2017-01-05 12:00:00,1.05988,1.06071,1.0586799999999998,1.05989
2017-01-05 16:00:00,1.05988,1.06129,1.05854,1.05901
2017-01-05 20:00:00,1.05901,1.05932,1.05756,1.05803
2017-01-06 00:00:00,1.0580200000000002,1.05977,1.05741,1.05934
2017-01-06 04:00:00,1.05935,1.06084,1.05706,1.05796
2017-01-06 08:00:00,1.0580100000000001,1.0621399999999999,1.05354,1.05585
2017-01-06 12:00:00,1.05585,1.05616,1.05249,1.05341
2017-01-06 16:00:00,1.05341,1.0535299999999999,1.0529,1.05306
2017-01-08 16:00:00,1.05284,1.0535700000000001,1.05221,1.0535
2017-01-08 20:00:00,1.05349,1.05444,1.05236,1.05263
2017-01-09 00:00:00,1.05263,1.05559,1.05166,1.05479
2017-01-09 04:00:00,1.0547799999999998,1.05521,1.05108,1.0522
2017-01-09 08:00:00,1.05223,1.05829,1.05126,1.0575299999999999
2017-01-09 12:00:00,1.05752,1.05785,1.0558,1.0568799999999998
2017-01-09 16:00:00,1.0569,1.0599299999999998,1.0566799999999998,1.0589899999999999
2017-01-09 20:00:00,1.0589899999999999,1.0627,1.05756,1.0607799999999998
2017-01-10 00:00:00,1.06082,1.06202,1.0587,1.06037
2017-01-10 04:00:00,1.06039,1.06066,1.05621,1.0568600000000001
2017-01-10 08:00:00,1.0568600000000001,1.0604799999999999,1.05584,1.05718
2017-01-10 12:00:00,1.05719,1.05752,1.05508,1.05617
2017-01-10 16:00:00,1.05615,1.0563,1.05512,1.05574
2017-01-10 20:00:00,1.0558299999999998,1.0565799999999999,1.0536,1.05503
2017-01-11 00:00:00,1.05502,1.0566799999999998,1.05456,1.05577
2017-01-11 04:00:00,1.05579,1.05586,1.04998,1.05016
2017-01-11 08:00:00,1.05017,1.05408,1.0453700000000001,1.04989
2017-01-11 12:00:00,1.0499100000000001,1.06228,1.04729,1.0573
2017-01-11 16:00:00,1.05728,1.0599,1.05714,1.05817
2017-01-11 20:00:00,1.05816,1.06136,1.05756,1.05996
2017-01-12 00:00:00,1.05996,1.06645,1.05948,1.0643200000000002
2017-01-12 04:00:00,1.0643200000000002,1.06847,1.06196,1.06745
2017-01-12 08:00:00,1.0674700000000001,1.06825,1.0632700000000002,1.06654
2017-01-12 12:00:00,1.06655,1.06687,1.0610600000000001,1.0623200000000002
2017-01-12 16:00:00,1.06231,1.06247,1.0604799999999999,1.06093
2017-01-12 20:00:00,1.06094,1.0619399999999999,1.06037,1.06172
2017-01-13 00:00:00,1.06171,1.06435,1.06124,1.06341
2017-01-13 04:00:00,1.0634299999999999,1.06585,1.06275,1.06446
2017-01-13 08:00:00,1.06453,1.06765,1.05962,1.0624200000000001
2017-01-13 12:00:00,1.06241,1.06526,1.06219,1.06369
2017-01-13 16:00:00,1.0636700000000001,1.0644799999999999,1.06366,1.06425
2017-01-15 16:00:00,1.06047,1.06358,1.06047,1.06287
2017-01-15 20:00:00,1.0628799999999998,1.06303,1.06049,1.0615
2017-01-16 00:00:00,1.06145,1.06295,1.0579399999999999,1.05829
2017-01-16 04:00:00,1.0582799999999999,1.0598299999999998,1.05793,1.05905
2017-01-16 08:00:00,1.05908,1.06087,1.05895,1.0600100000000001
2017-01-16 12:00:00,1.06,1.06085,1.0596,1.05989
2017-01-16 16:00:00,1.05988,1.06184,1.05954,1.0606
2017-01-16 20:00:00,1.06059,1.0643200000000002,1.06007,1.06399
2017-01-17 00:00:00,1.06402,1.06715,1.064,1.06628
2017-01-17 04:00:00,1.06629,1.07197,1.06549,1.06834
2017-01-17 08:00:00,1.06836,1.07165,1.06674,1.0694299999999999
2017-01-17 12:00:00,1.0694700000000001,1.0712899999999999,1.06935,1.07047
2017-01-17 16:00:00,1.07047,1.07152,1.06951,1.07092
2017-01-17 20:00:00,1.07092,1.07123,1.06883,1.06976
2017-01-18 00:00:00,1.06977,1.07045,1.06758,1.06912
2017-01-18 04:00:00,1.0691,1.06962,1.0665,1.06653
2017-01-18 08:00:00,1.0665799999999999,1.07028,1.0655299999999999,1.0682399999999999
2017-01-18 12:00:00,1.06823,1.0691899999999999,1.06301,1.0638
2017-01-18 16:00:00,1.06379,1.06388,1.06219,1.06255
2017-01-18 20:00:00,1.06253,1.0645200000000001,1.06231,1.06406
2017-01-19 00:00:00,1.06405,1.06554,1.06322,1.06548
2017-01-19 04:00:00,1.06549,1.06704,1.06521,1.06691
2017-01-19 08:00:00,1.0668799999999998,1.06765,1.05892,1.063
2017-01-19 12:00:00,1.0629600000000001,1.06691,1.06146,1.06606
2017-01-19 16:00:00,1.0660399999999999,1.06656,1.0652,1.06535
2017-01-19 20:00:00,1.06534,1.06934,1.06534,1.0680100000000001
2017-01-20 00:00:00,1.068,1.0692,1.06607,1.06631
2017-01-20 04:00:00,1.0663200000000002,1.0666799999999999,1.06259,1.06273
2017-01-20 08:00:00,1.06276,1.06834,1.0625,1.06789
2017-01-20 12:00:00,1.06787,1.07094,1.0663200000000002,1.06962
2017-01-20 16:00:00,1.06962,1.07046,1.0692,1.06988
2017-01-22 16:00:00,1.0700399999999999,1.07297,1.06935,1.0723799999999999
2017-01-22 20:00:00,1.07237,1.07497,1.07213,1.0737
