DateTime,Open,High,Low,Close
2010-01-03 16:00:00,1.4301,1.4337,1.4288,1.4289
2010-01-03 20:00:00,1.4288,1.43,1.4257,1.429
2010-01-04 00:00:00,1.4289,1.4339,1.4269,1.4335
2010-01-04 04:00:00,1.4337,1.4417,1.4336,1.4397
2010-01-04 08:00:00,1.4398,1.4456,1.4387,1.4418
2010-01-04 12:00:00,1.4419,1.4428,1.4408,1.4411
2010-01-04 16:00:00,1.4412,1.444,1.4403,1.4419
2010-01-04 20:00:00,1.4418,1.4444,1.4406,1.4427
2010-01-05 00:00:00,1.4426,1.4483,1.4406,1.442
2010-01-05 04:00:00,1.4419,1.4455,1.44,1.4437
2010-01-05 08:00:00,1.4438,1.4446,1.4386,1.4401
2010-01-05 12:00:00,1.4402,1.4406,1.4346,1.4367
2010-01-05 16:00:00,1.4368,1.4373,1.4334,1.4347
2010-01-05 20:00:00,1.4348,1.4369,1.4342,1.4355
2010-01-06 00:00:00,1.4356,1.4359,1.4283,1.4351
2010-01-06 04:00:00,1.4352,1.4382,1.4336,1.4356
2010-01-06 08:00:00,1.4355,1.4416,1.4342,1.4403
2010-01-06 12:00:00,1.4402,1.4435,1.4384,1.4412
2010-01-06 16:00:00,1.4413,1.4447,1.4392,1.4424
2010-01-06 20:00:00,1.4423,1.4427,1.4394,1.44
2010-01-07 00:00:00,1.4399,1.4404,1.4356,1.4364
2010-01-07 04:00:00,1.4365,1.4383,1.4316,1.4318
2010-01-07 08:00:00,1.4317,1.4352,1.4299,1.4313
2010-01-07 12:00:00,1.4314,1.4333,1.4306,1.4322
2010-01-07 16:00:00,1.4323,1.4328,1.4301,1.4317
2010-01-07 20:00:00,1.4316,1.4323,1.4302,1.4313
2010-01-08 00:00:00,1.4314,1.4334,1.4288,1.433
2010-01-08 04:00:00,1.4329,1.4334,1.4276,1.4289
2010-01-08 08:00:00,1.4288,1.4415,1.4263,1.4356
2010-01-08 12:00:00,1.4355,1.4439,1.4354,1.4416
2010-01-08 16:00:00,1.4417,1.4418,1.4404,1.4409
2010-01-10 16:00:00,1.4428,1.4495,1.4408,1.4484
2010-01-10 20:00:00,1.4485,1.4533,1.4472,1.4498
2010-01-11 00:00:00,1.4499,1.453,1.4480000000000002,1.4519
2010-01-11 04:00:00,1.452,1.4546,1.4501,1.4523
2010-01-11 08:00:00,1.4522,1.4556,1.4496,1.4534
2010-01-11 12:00:00,1.4535,1.4545,1.4507,1.452
2010-01-11 16:00:00,1.4519,1.4522,1.4488,1.4489
2010-01-11 20:00:00,1.449,1.4497,1.4453,1.4483
2010-01-12 00:00:00,1.4484,1.4521,1.4480000000000002,1.4485
2010-01-12 04:00:00,1.4484,1.4509999999999998,1.4463,1.45
2010-01-12 08:00:00,1.4501,1.4546,1.4465,1.4522
2010-01-12 12:00:00,1.4521,1.4526,1.4483,1.4489
2010-01-12 16:00:00,1.449,1.4497,1.4467,1.4469
2010-01-12 20:00:00,1.4468,1.4493,1.4456,1.4489
2010-01-13 00:00:00,1.4488,1.4514,1.4463,1.4484
2010-01-13 04:00:00,1.4485,1.4579,1.4483,1.4564
2010-01-13 08:00:00,1.4565,1.4576,1.4472,1.4491
2010-01-13 12:00:00,1.449,1.4522,1.4484,1.4509
2010-01-13 16:00:00,1.4508,1.4538,1.4496,1.4532
2010-01-13 20:00:00,1.4533,1.4549,1.4522,1.4533
2010-01-14 00:00:00,1.4532,1.4555,1.4513,1.4521
