DateTime,Open,High,Low,Close
2007-01-01 20:00:00,1.3237,1.3241,1.3229,1.3241
2007-01-02 00:00:00,1.324,1.3285,1.3233,1.3277
2007-01-02 04:00:00,1.3276,1.329,1.3266,1.3277
2007-01-02 08:00:00,1.3278,1.3298,1.327,1.3287
2007-01-02 12:00:00,1.3286,1.329,1.3274,1.328
2007-01-02 16:00:00,1.3279,1.3288,1.3273,1.3283
2007-01-02 20:00:00,1.3282,1.3293,1.3279,1.329
2007-01-03 00:00:00,1.3289,1.3289,1.3269,1.3278
2007-01-03 04:00:00,1.3277,1.3277,1.3219999999999998,1.3236
2007-01-03 08:00:00,1.3237,1.3261,1.3162,1.3171
2007-01-03 12:00:00,1.317,1.3177,1.3148,1.3165
2007-01-03 16:00:00,1.3164,1.3175,1.3159999999999998,1.3165
2007-01-03 20:00:00,1.3166,1.318,1.3165,1.317
2007-01-04 00:00:00,1.3169,1.3182,1.3116,1.3123
2007-01-04 04:00:00,1.3124,1.3130000000000002,1.3089,1.3113
2007-01-04 08:00:00,1.3112,1.3119,1.3079,1.3096
2007-01-04 12:00:00,1.3095,1.3102,1.3079,1.3084
2007-01-04 16:00:00,1.3083,1.3096,1.3077,1.3079
2007-01-04 20:00:00,1.308,1.3093,1.3064,1.3073
2007-01-05 00:00:00,1.3072,1.3107,1.3071,1.3088
2007-01-05 04:00:00,1.3089,1.3107,1.3074,1.3090000000000002
2007-01-05 08:00:00,1.3091,1.3093,1.2983,1.3007
2007-01-05 12:00:00,1.3006,1.3016,1.2997,1.3004
2007-01-05 16:00:00,1.3005,1.3013,1.3003,1.301
2007-01-07 16:00:00,1.3019,1.3019,1.2986,1.2996
2007-01-07 20:00:00,1.2997,1.3011,1.2995,1.3001
2007-01-08 00:00:00,1.3,1.3029,1.2997,1.3019999999999998
2007-01-08 04:00:00,1.3021,1.3024,1.3005,1.3016
2007-01-08 08:00:00,1.3017,1.3034,1.2974,1.3024
2007-01-08 12:00:00,1.3023,1.3038,1.3012,1.3023
2007-01-08 16:00:00,1.3024,1.305,1.3021,1.3047
2007-01-08 20:00:00,1.3048,1.305,1.3035,1.3043
2007-01-09 00:00:00,1.3044,1.3055,1.3027,1.3030000000000002
2007-01-09 04:00:00,1.3029,1.3039,1.3011,1.3018
2007-01-09 08:00:00,1.3017,1.3031,1.2989,1.2998
2007-01-09 12:00:00,1.2997,1.3016,1.2995,1.3002
2007-01-09 16:00:00,1.3001,1.3007,1.2963,1.2972
2007-01-09 20:00:00,1.2971,1.2976,1.2955,1.2973
2007-01-10 00:00:00,1.2972,1.3,1.297,1.2982
2007-01-10 04:00:00,1.2983,1.3003,1.298,1.2991
2007-01-10 08:00:00,1.2992,1.2995,1.2933,1.2943
2007-01-10 12:00:00,1.2942,1.2945,1.2935,1.294
2007-01-10 16:00:00,1.2941,1.295,1.2935,1.2949
2007-01-10 20:00:00,1.2948,1.2965,1.2946,1.2957
2007-01-11 00:00:00,1.2956,1.2972,1.2942,1.2965
2007-01-11 04:00:00,1.2966,1.3018,1.2961,1.2986
2007-01-11 08:00:00,1.2985,1.2994,1.2889,1.2904
2007-01-11 12:00:00,1.2905,1.2912,1.2885,1.2894
2007-01-11 16:00:00,1.2895,1.29,1.2884,1.2886
2007-01-11 20:00:00,1.2885,1.291,1.2879,1.2903
2007-01-12 00:00:00,1.2902,1.2918,1.2895,1.2911
2007-01-12 04:00:00,1.2912,1.2917,1.2889,1.2891
2007-01-12 08:00:00,1.2890000000000001,1.2945,1.2868,1.2926
2007-01-12 12:00:00,1.2927,1.2935,1.2913,1.2919999999999998
2007-01-12 16:00:00,1.2919,1.2921,1.2915,1.2921
2007-01-14 16:00:00,1.2926,1.2930000000000001,1.2917,1.2919
2007-01-14 20:00:00,1.2918,1.294,1.2918,1.2938
2007-01-15 00:00:00,1.2939,1.296,1.2932,1.2942
2007-01-15 04:00:00,1.2943,1.2955,1.2938,1.2943
2007-01-15 08:00:00,1.2944,1.2948,1.2929,1.2937
2007-01-15 12:00:00,1.2936,1.2944,1.2929,1.2937
2007-01-15 16:00:00,1.2938,1.2942,1.2926,1.2927
2007-01-15 20:00:00,1.2928,1.2947,1.2925,1.2946
2007-01-16 00:00:00,1.2945,1.2975,1.2941,1.2956
2007-01-16 04:00:00,1.2957,1.2992,1.2956,1.2965
2007-01-16 08:00:00,1.2966,1.2968,1.2916,1.2919999999999998
2007-01-16 12:00:00,1.2919,1.2926,1.2911,1.2917
2007-01-16 16:00:00,1.2916,1.2926,1.2914,1.2923
2007-01-16 20:00:00,1.2924,1.2931,1.2916,1.2927
2007-01-17 00:00:00,1.2926,1.2942,1.2921,1.2930000000000001
2007-01-17 04:00:00,1.2929,1.2936,1.2916,1.2919999999999998
2007-01-17 08:00:00,1.2921,1.2952,1.2899,1.2948
2007-01-17 12:00:00,1.2949,1.2951,1.2930000000000001,1.2939
2007-01-17 16:00:00,1.2938,1.295,1.2937,1.2937
2007-01-17 20:00:00,1.2938,1.298,1.2938,1.2971
2007-01-18 00:00:00,1.297,1.2974,1.2956,1.2959
2007-01-18 04:00:00,1.296,1.2961,1.2918,1.2926
2007-01-18 08:00:00,1.2925,1.2966,1.2898,1.2942
2007-01-18 12:00:00,1.2943,1.297,1.2934,1.2965
2007-01-18 16:00:00,1.2964,1.2969,1.2957,1.2968
2007-01-18 20:00:00,1.2969,1.3003,1.2967,1.2999
2007-01-19 00:00:00,1.3,1.3002,1.2975,1.2985
2007-01-19 04:00:00,1.2984,1.2986,1.2956,1.2966
2007-01-19 08:00:00,1.2967,1.2969,1.2916,1.2968
2007-01-19 12:00:00,1.2969,1.2972,1.2959,1.2965
2007-01-19 16:00:00,1.2964,1.297,1.2964,1.2968
2007-01-21 16:00:00,1.2964,1.2973,1.2957,1.2971
2007-01-21 20:00:00,1.2972,1.2978,1.2969,1.2973
2007-01-22 00:00:00,1.2974,1.2979,1.2965,1.2969
2007-01-22 04:00:00,1.297,1.2976,1.2926,1.2935
2007-01-22 08:00:00,1.2934,1.2968,1.2931,1.2958
2007-01-22 12:00:00,1.2957,1.2959,1.2945,1.2951
2007-01-22 16:00:00,1.295,1.2955,1.2937,1.2944
2007-01-22 20:00:00,1.2943,1.2947,1.2930000000000001,1.2944
2007-01-23 00:00:00,1.2945,1.2988,1.2937,1.2975
2007-01-23 04:00:00,1.2974,1.3043,1.2974,1.3038
2007-01-23 08:00:00,1.3037,1.3047,1.3017,1.3026
2007-01-23 12:00:00,1.3027,1.3031,1.3006,1.3026
2007-01-23 16:00:00,1.3027,1.3035,1.3016,1.3028
2007-01-23 20:00:00,1.3027,1.3039,1.3024,1.3037
2007-01-24 00:00:00,1.3036,1.3038,1.2977,1.298
2007-01-24 04:00:00,1.2981,1.3019,1.2976,1.3014
2007-01-24 08:00:00,1.3015,1.3015,1.2951,1.2965
2007-01-24 12:00:00,1.2964,1.2968,1.2952,1.2962
2007-01-24 16:00:00,1.2961,1.2975,1.2955,1.2957
2007-01-24 20:00:00,1.2958,1.2971,1.2957,1.2963
2007-01-25 00:00:00,1.2962,1.3005,1.2956,1.2994
2007-01-25 04:00:00,1.2995,1.3001,1.2968,1.2977
2007-01-25 08:00:00,1.2978,1.2993,1.296,1.298
2007-01-25 12:00:00,1.2979,1.2988,1.2917,1.2939
2007-01-25 16:00:00,1.2938,1.2947,1.2925,1.2937
2007-01-25 20:00:00,1.2938,1.2939,1.2921,1.2922
2007-01-26 00:00:00,1.2923,1.2941,1.2908,1.2927
2007-01-26 04:00:00,1.2926,1.2931,1.2892,1.2907
2007-01-26 08:00:00,1.2906,1.2923,1.2879,1.291
2007-01-26 12:00:00,1.2911,1.2931,1.2909,1.2914
2007-01-26 16:00:00,1.2915,1.2919,1.2914,1.2919
2007-01-28 16:00:00,1.2919,1.2929,1.2904,1.2908
2007-01-28 20:00:00,1.2907,1.2914,1.2901,1.2907
2007-01-29 00:00:00,1.2908,1.2926,1.2904,1.2915
2007-01-29 04:00:00,1.2914,1.2930000000000001,1.2909,1.2919999999999998
2007-01-29 08:00:00,1.2919,1.2949,1.2909,1.2949
2007-01-29 12:00:00,1.2948,1.2968,1.2948,1.2953
2007-01-29 16:00:00,1.2952,1.2972,1.2949,1.2951
2007-01-29 20:00:00,1.2952,1.2971,1.2952,1.2966
2007-01-30 00:00:00,1.2967,1.2971,1.2952,1.296
2007-01-30 04:00:00,1.2961,1.2984,1.2952,1.298
2007-01-30 08:00:00,1.2981,1.2981,1.2946,1.2955
2007-01-30 12:00:00,1.2956,1.2969,1.2955,1.2968
2007-01-30 16:00:00,1.2969,1.2977,1.2958,1.2962
2007-01-30 20:00:00,1.2963,1.2965,1.2957,1.2962
2007-01-31 00:00:00,1.2961,1.2968,1.2934,1.2943
2007-01-31 04:00:00,1.2942,1.2964,1.2927,1.2959
2007-01-31 08:00:00,1.296,1.3021,1.2931,1.2999
2007-01-31 12:00:00,1.3,1.3039,1.2997,1.3034
2007-01-31 16:00:00,1.3035,1.3036,1.3021,1.3030000000000002
2007-01-31 20:00:00,1.3031,1.3041,1.3028,1.3033
2007-02-01 00:00:00,1.3034,1.3034,1.3015,1.3025
2007-02-01 04:00:00,1.3024,1.3030000000000002,1.3006,1.3019
2007-02-01 08:00:00,1.3019999999999998,1.3056,1.3016,1.3023
2007-02-01 12:00:00,1.3024,1.3031,1.3019,1.3021
2007-02-01 16:00:00,1.3022,1.3027,1.3017,1.3022
2007-02-01 20:00:00,1.3023,1.3025,1.3016,1.3024
2007-02-02 00:00:00,1.3025,1.3025,1.3013,1.3021
2007-02-02 04:00:00,1.3022,1.3028,1.3016,1.3022
2007-02-02 08:00:00,1.3021,1.3067,1.2959,1.2962
2007-02-02 12:00:00,1.2963,1.2971,1.2953,1.2969
2007-02-02 16:00:00,1.2968,1.2971,1.2965,1.2965
2007-02-04 16:00:00,1.2964,1.2965,1.2955,1.2956
2007-02-04 20:00:00,1.2957,1.2961,1.2937,1.294
2007-02-05 00:00:00,1.2941,1.2968,1.2933,1.2959
2007-02-05 04:00:00,1.2958,1.2958,1.2923,1.2930000000000001
2007-02-05 08:00:00,1.2931,1.2938,1.2915,1.2935
2007-02-05 12:00:00,1.2934,1.2939,1.2924,1.2929
