DateTime,Open,High,Low,Close
2009-01-01 16:00:00,1.4005,1.403,1.4001,1.402
2009-01-01 20:00:00,1.4019,1.4019,1.3861,1.3869999999999998
2009-01-02 00:00:00,1.3866,1.3971,1.3842,1.3968
2009-01-02 04:00:00,1.3967,1.3971,1.3865,1.3865
2009-01-02 08:00:00,1.3866,1.3988,1.3859,1.3947
2009-01-02 12:00:00,1.3948,1.395,1.3842,1.3854
2009-01-02 16:00:00,1.3853,1.3927,1.3853,1.3923
2009-01-04 16:00:00,1.391,1.3965,1.3880000000000001,1.3947
2009-01-04 20:00:00,1.3946,1.3953,1.3844,1.3885
2009-01-05 00:00:00,1.3884,1.3945,1.3665,1.368
2009-01-05 04:00:00,1.3678,1.3714,1.3555,1.3563
2009-01-05 08:00:00,1.3564,1.365,1.3561,1.3578
2009-01-05 12:00:00,1.3577,1.3632,1.3548,1.3577
2009-01-05 16:00:00,1.3576,1.3662,1.3574,1.3594
2009-01-05 20:00:00,1.3595,1.3619999999999999,1.3531,1.3558
2009-01-06 00:00:00,1.3556,1.3568,1.3399,1.3427
2009-01-06 04:00:00,1.3426,1.3477,1.3314,1.3337
2009-01-06 08:00:00,1.3338,1.3455,1.3319999999999999,1.3446
2009-01-06 12:00:00,1.3447,1.3536,1.3437,1.3522
2009-01-06 16:00:00,1.3523,1.3539,1.3474,1.3481
2009-01-06 20:00:00,1.348,1.3545,1.3434,1.3518
2009-01-07 00:00:00,1.3517,1.3626,1.3465,1.3598
2009-01-07 04:00:00,1.3597,1.3652,1.3555,1.3598
2009-01-07 08:00:00,1.3597,1.3749,1.3585,1.3719
2009-01-07 12:00:00,1.3718,1.3719,1.3595,1.3632
2009-01-07 16:00:00,1.3631,1.3673,1.3561,1.3578
2009-01-07 20:00:00,1.3579,1.3637,1.3575,1.3635
2009-01-08 00:00:00,1.3634,1.3668,1.3536,1.3559
2009-01-08 04:00:00,1.3557,1.3641,1.3538,1.3617
2009-01-08 08:00:00,1.3618,1.3801,1.3607,1.3713
2009-01-08 12:00:00,1.3714,1.3741,1.3674,1.3727
2009-01-08 16:00:00,1.3728,1.3737,1.3659,1.3667
2009-01-08 20:00:00,1.3668,1.3679,1.3634,1.365
2009-01-09 00:00:00,1.3649,1.3712,1.3639,1.3642
2009-01-09 04:00:00,1.3643,1.3734,1.3643,1.3692
2009-01-09 08:00:00,1.3693,1.3754,1.3471,1.3495
2009-01-09 12:00:00,1.3494,1.3518,1.3417,1.3431
2009-01-09 16:00:00,1.3432,1.348,1.3432,1.3479
2009-01-11 16:00:00,1.3482,1.3482,1.3382,1.341
2009-01-11 20:00:00,1.3411,1.3439,1.3375,1.339
2009-01-12 00:00:00,1.3391,1.3439,1.3327,1.3352
2009-01-12 04:00:00,1.3351,1.3447,1.3342,1.3434
2009-01-12 08:00:00,1.3433,1.3437,1.3292,1.335
2009-01-12 12:00:00,1.3349,1.3434,1.3345,1.3378
2009-01-12 16:00:00,1.3379,1.3379,1.3308,1.3311
2009-01-12 20:00:00,1.331,1.3339,1.3305,1.3332
2009-01-13 00:00:00,1.3331,1.3331,1.3223,1.3252
2009-01-13 04:00:00,1.3251,1.3334,1.3245,1.3285
2009-01-13 08:00:00,1.3286,1.3296,1.317,1.3199
2009-01-13 12:00:00,1.3198,1.3224,1.3142,1.3188
2009-01-13 16:00:00,1.319,1.3229,1.3172,1.3215
2009-01-13 20:00:00,1.3214,1.3286,1.3214,1.3259999999999998
2009-01-14 00:00:00,1.3259,1.3338,1.3209,1.3230000000000002
2009-01-14 04:00:00,1.3229,1.3263,1.3183,1.3189
2009-01-14 08:00:00,1.3188,1.3206,1.3095,1.3179
2009-01-14 12:00:00,1.3177,1.3192,1.3135,1.3162
2009-01-14 16:00:00,1.3161,1.3222,1.3154,1.3176
2009-01-14 20:00:00,1.3175,1.3189,1.315,1.3181
2009-01-15 00:00:00,1.3182,1.3213,1.3137,1.3166
2009-01-15 04:00:00,1.3167,1.3236,1.3090000000000002,1.3102
2009-01-15 08:00:00,1.3103,1.3245,1.3028,1.3094
2009-01-15 12:00:00,1.3093,1.3188,1.3057,1.3157
2009-01-15 16:00:00,1.3156,1.3183,1.3111,1.315
2009-01-15 20:00:00,1.3151,1.3256,1.315,1.3223
2009-01-16 00:00:00,1.3222,1.3279,1.3189,1.3222
2009-01-16 04:00:00,1.3223,1.3319999999999999,1.32,1.3263
2009-01-16 08:00:00,1.3262,1.3346,1.3213,1.3244
2009-01-16 12:00:00,1.3245,1.3306,1.3218,1.3291
2009-01-16 16:00:00,1.329,1.3311,1.3264,1.3268
2009-01-18 16:00:00,1.3343,1.3388,1.3317,1.3327
2009-01-18 20:00:00,1.3326,1.338,1.3315,1.3346
2009-01-19 00:00:00,1.3347,1.3365,1.3274,1.3292
2009-01-19 04:00:00,1.3291,1.3309,1.3197,1.3208
2009-01-19 08:00:00,1.3206,1.3207,1.3119999999999998,1.3152
2009-01-19 12:00:00,1.3151,1.3167,1.3103,1.3105
2009-01-19 16:00:00,1.3106,1.3115,1.2991,1.3009
2009-01-19 20:00:00,1.3008,1.305,1.2981,1.2998
2009-01-20 00:00:00,1.2997,1.3033,1.2922,1.2973
2009-01-20 04:00:00,1.2971,1.3001,1.2919999999999998,1.2935
2009-01-20 08:00:00,1.2936,1.296,1.2896,1.2946
2009-01-20 12:00:00,1.2947,1.296,1.2858,1.2884
2009-01-20 16:00:00,1.2883,1.2913,1.2847,1.2885
2009-01-20 20:00:00,1.2886,1.3021,1.2884,1.2971
2009-01-21 00:00:00,1.2972,1.3009,1.2864,1.2925
2009-01-21 04:00:00,1.2927,1.2966,1.2895,1.2917
2009-01-21 08:00:00,1.2916,1.297,1.2849,1.287
2009-01-21 12:00:00,1.2869,1.3041,1.2826,1.3021
2009-01-21 16:00:00,1.3019999999999998,1.3088,1.2962,1.2981
2009-01-21 20:00:00,1.298,1.306,1.2946,1.304
2009-01-22 00:00:00,1.3041,1.3057,1.297,1.3049
2009-01-22 04:00:00,1.3048,1.3085,1.2976,1.2983
2009-01-22 08:00:00,1.298,1.301,1.291,1.2956
2009-01-22 12:00:00,1.2957,1.3031,1.295,1.3007
2009-01-22 16:00:00,1.3006,1.3031,1.298,1.2993
2009-01-22 20:00:00,1.2992,1.3007,1.2928,1.2943
2009-01-23 00:00:00,1.2944,1.2979,1.2811,1.2849
2009-01-23 04:00:00,1.2848,1.2849,1.2766,1.2809
2009-01-23 08:00:00,1.281,1.2886,1.2771,1.285
2009-01-23 12:00:00,1.2851,1.3037,1.285,1.2988
2009-01-23 16:00:00,1.2987,1.2996,1.2963,1.2973
2009-01-25 16:00:00,1.297,1.2971,1.2874,1.288
2009-01-25 20:00:00,1.2882,1.2954,1.2863,1.2946
2009-01-26 00:00:00,1.2948,1.2989,1.2875,1.2964
2009-01-26 04:00:00,1.2963,1.3019,1.2933,1.3015
2009-01-26 08:00:00,1.3016,1.3182,1.2981,1.3158
2009-01-26 12:00:00,1.3157,1.3209,1.3097,1.3177
2009-01-26 16:00:00,1.3178,1.3239,1.3155,1.3164
2009-01-26 20:00:00,1.3167,1.3261,1.3138,1.3214
2009-01-27 00:00:00,1.3215,1.3281,1.318,1.3261
2009-01-27 04:00:00,1.3262,1.3331,1.3151,1.3174
2009-01-27 08:00:00,1.3175,1.3247,1.3121,1.3158
2009-01-27 12:00:00,1.3159,1.3222,1.3149,1.3192
2009-01-27 16:00:00,1.3191,1.3254,1.314,1.3184
2009-01-27 20:00:00,1.3185,1.3269,1.3175,1.3266
2009-01-28 00:00:00,1.3267,1.3319,1.3218,1.329
2009-01-28 04:00:00,1.3292,1.3317,1.3232,1.328
2009-01-28 08:00:00,1.3279,1.3328,1.3214,1.3245
2009-01-28 12:00:00,1.3246,1.3287,1.3104,1.314
2009-01-28 16:00:00,1.3139,1.3181,1.3116,1.3122
2009-01-28 20:00:00,1.3123,1.3139,1.3084,1.3124
2009-01-29 00:00:00,1.3126,1.3128,1.3041,1.3067
2009-01-29 04:00:00,1.3068,1.3163,1.3028,1.3130000000000002
2009-01-29 08:00:00,1.3126,1.3181,1.2988,1.2988
2009-01-29 12:00:00,1.2987,1.2998,1.2934,1.2965
2009-01-29 16:00:00,1.2966,1.297,1.2885,1.2890000000000001
2009-01-29 20:00:00,1.2892,1.2932,1.2875,1.2893
2009-01-30 00:00:00,1.2894,1.2928,1.2864,1.288
2009-01-30 04:00:00,1.2879,1.2884,1.2808,1.2819
2009-01-30 08:00:00,1.2818,1.2903,1.2788,1.2804
2009-01-30 12:00:00,1.2803,1.2844,1.2779,1.2806
2009-01-30 16:00:00,1.2807,1.2816,1.2765,1.2815
2009-02-01 16:00:00,1.2774,1.2788,1.274,1.2743
2009-02-01 20:00:00,1.2744,1.2758,1.2713,1.2723
2009-02-02 00:00:00,1.2724,1.2769,1.2708,1.2763
2009-02-02 04:00:00,1.2761,1.2801,1.2713,1.2773
2009-02-02 08:00:00,1.2774,1.2856,1.2739,1.2808
2009-02-02 12:00:00,1.2807,1.2901,1.2806,1.2845
2009-02-02 16:00:00,1.2844,1.2857,1.281,1.2835
2009-02-02 20:00:00,1.2836,1.2916,1.2826,1.2877
2009-02-03 00:00:00,1.2878,1.2893,1.2819,1.2845
2009-02-03 04:00:00,1.2844,1.2887,1.2804,1.2855
2009-02-03 08:00:00,1.2854,1.3039,1.2842,1.3011
2009-02-03 12:00:00,1.3012,1.306,1.2938,1.3044
2009-02-03 16:00:00,1.3043,1.3053,1.2962,1.2969
2009-02-03 20:00:00,1.297,1.3021,1.2957,1.301
2009-02-04 00:00:00,1.3009,1.3073,1.2959,1.2961
2009-02-04 04:00:00,1.296,1.2978,1.2821,1.2832
2009-02-04 08:00:00,1.2831,1.2938,1.2814,1.2857
2009-02-04 12:00:00,1.2856,1.2876,1.2818,1.2854
2009-02-04 16:00:00,1.2853,1.2861,1.281,1.2813
2009-02-04 20:00:00,1.2814,1.2854,1.2801,1.2839
2009-02-05 00:00:00,1.2838,1.2868,1.2796,1.2832
2009-02-05 04:00:00,1.2831,1.2907,1.2822,1.2836
2009-02-05 08:00:00,1.2839,1.2871,1.2763,1.2839
2009-02-05 12:00:00,1.2837,1.2893,1.2785,1.2799
2009-02-05 16:00:00,1.2801,1.2813,1.2781,1.2790000000000001
2009-02-05 20:00:00,1.2789,1.28,1.2764,1.2787
2009-02-06 00:00:00,1.2786,1.2815,1.2749,1.2796
2009-02-06 04:00:00,1.2797,1.284,1.2787,1.2799
2009-02-06 08:00:00,1.28,1.2917,1.2771,1.2875
2009-02-06 12:00:00,1.2876,1.2995,1.2859,1.2927
2009-02-06 16:00:00,1.2928,1.2951,1.2927,1.2946
2009-02-08 16:00:00,1.297,1.2994,1.2949,1.2977
2009-02-08 20:00:00,1.2976,1.2978,1.2914,1.2956
2009-02-09 00:00:00,1.2955,1.2955,1.2876,1.29
2009-02-09 04:00:00,1.2901,1.301,1.2893,1.3001
2009-02-09 08:00:00,1.3,1.3095,1.3,1.3065
2009-02-09 12:00:00,1.3066,1.3071,1.3004,1.3012
2009-02-09 16:00:00,1.3013,1.3025,1.2885,1.2899
2009-02-09 20:00:00,1.29,1.2904,1.2812,1.2824
