DateTime,Open,High,Low,Close
2008-01-01 16:00:00,1.4621,1.4622,1.4597,1.4603
2008-01-01 20:00:00,1.4602,1.4637,1.4598,1.4637
2008-01-02 00:00:00,1.4637,1.4673,1.4635,1.4664
2008-01-02 04:00:00,1.4663,1.4701,1.4652,1.4691
2008-01-02 08:00:00,1.4692,1.4752,1.4646,1.4737
2008-01-02 12:00:00,1.4736,1.4747,1.4717,1.4729
2008-01-02 16:00:00,1.473,1.4731,1.4709999999999999,1.4718
2008-01-02 20:00:00,1.4719,1.4722,1.4697,1.4712
2008-01-03 00:00:00,1.4713,1.4733,1.4689,1.4699
2008-01-03 04:00:00,1.4698,1.4784,1.4698,1.4755
2008-01-03 08:00:00,1.4756,1.4769999999999999,1.4701,1.4735
2008-01-03 12:00:00,1.4736,1.4763,1.4731,1.4751
2008-01-03 16:00:00,1.4752,1.4753,1.4739,1.4742
2008-01-03 20:00:00,1.4743,1.4752,1.4737,1.4744
2008-01-04 00:00:00,1.4745,1.4747,1.4696,1.4714
2008-01-04 04:00:00,1.4715,1.4723,1.47,1.4714
2008-01-04 08:00:00,1.4715,1.4827,1.4715,1.4788
2008-01-04 12:00:00,1.4787,1.4787,1.4755,1.4755
2008-01-04 16:00:00,1.4754,1.4756,1.4744,1.4745
2008-01-06 16:00:00,1.4749,1.4758,1.4744,1.4745
2008-01-06 20:00:00,1.4744,1.4746,1.4698,1.4722
2008-01-07 00:00:00,1.4723,1.4734,1.4661,1.4693
2008-01-07 04:00:00,1.4692,1.472,1.4669,1.4707
2008-01-07 08:00:00,1.4708,1.4737,1.4669,1.4686
2008-01-07 12:00:00,1.4687,1.4704,1.4683,1.47
2008-01-07 16:00:00,1.4701,1.4701,1.4684,1.4689
2008-01-07 20:00:00,1.469,1.472,1.4682,1.4698
2008-01-08 00:00:00,1.4697,1.4739,1.4695,1.4715
2008-01-08 04:00:00,1.4716,1.4737,1.4699,1.4719
2008-01-08 08:00:00,1.4718,1.4742,1.4704,1.4719
2008-01-08 12:00:00,1.4718,1.4724,1.4705,1.4711
2008-01-08 16:00:00,1.4712,1.4721,1.4706,1.4718
2008-01-08 20:00:00,1.4719,1.4725,1.4712,1.4721
2008-01-09 00:00:00,1.472,1.4743,1.4705,1.4717
2008-01-09 04:00:00,1.4718,1.472,1.4682,1.4694
2008-01-09 08:00:00,1.4693,1.4698,1.4647,1.4664
2008-01-09 12:00:00,1.4663,1.4675,1.4642,1.4669
2008-01-09 16:00:00,1.4669999999999999,1.4686,1.4649,1.4674
2008-01-09 20:00:00,1.4673,1.4691,1.4669999999999999,1.4683
2008-01-10 00:00:00,1.4684,1.47,1.4659,1.4677
2008-01-10 04:00:00,1.4676,1.4701,1.4644,1.4646
2008-01-10 08:00:00,1.4645,1.4752,1.4645,1.4741
2008-01-10 12:00:00,1.4742,1.4814,1.4741,1.48
2008-01-10 16:00:00,1.4801,1.4812,1.479,1.4794
2008-01-10 20:00:00,1.4793,1.4817,1.4789,1.4814
2008-01-11 00:00:00,1.4815,1.4817,1.4776,1.4780000000000002
2008-01-11 04:00:00,1.4779,1.4797,1.4764,1.4794
2008-01-11 08:00:00,1.4793,1.4808,1.4775,1.4787
2008-01-11 12:00:00,1.4786,1.4822,1.4773,1.4780000000000002
2008-01-11 16:00:00,1.4779,1.4781,1.4776,1.4777
2008-01-13 16:00:00,1.4784,1.4819,1.4784,1.4807
2008-01-13 20:00:00,1.4808,1.482,1.4797,1.482
2008-01-14 00:00:00,1.4821,1.4884,1.4813,1.4876
2008-01-14 04:00:00,1.4877,1.4916,1.4876,1.4891
2008-01-14 08:00:00,1.489,1.4901,1.4869,1.4877
2008-01-14 12:00:00,1.4878,1.4884,1.4866,1.4874
2008-01-14 16:00:00,1.4873,1.4876,1.4864,1.4875
2008-01-14 20:00:00,1.4874,1.4885,1.4869,1.4875
2008-01-15 00:00:00,1.4874,1.4895,1.4847,1.4861
2008-01-15 04:00:00,1.4862,1.4882,1.4835,1.4872
2008-01-15 08:00:00,1.4873,1.4924,1.4821,1.4844
2008-01-15 12:00:00,1.4845,1.4855,1.4824,1.4829
2008-01-15 16:00:00,1.483,1.483,1.4778,1.4806
2008-01-15 20:00:00,1.4805,1.4862,1.4796,1.4836
2008-01-16 00:00:00,1.4835,1.4854,1.4799,1.482
2008-01-16 04:00:00,1.4819,1.4821,1.4769,1.4782
2008-01-16 08:00:00,1.4781,1.4835,1.4598,1.4645
